id_in_session,code,_is_bot,_index_in_pages,_max_page_index,_current_app_name,_current_page_name,time_started_utc,visited,participant_code,session_code,is_demo,real_world_currency_per_point,name,participation_fee,id_in_group,payoff,reserve_m_1,reserve_m_2,value_1,value_1_1,value_1_2,value_1_3,value_1_4,value_1_5,value_1_6,value_2,value_2_1,value_2_2,value_2_3,value_2_4,value_2_5,value_2_6,value_1_max,value_2_max,reserve_p_2,upfront_2,random_m_1,random_m_2,reserve_2,profit_1,profit_2,profit,get_1,get_2,revenue,revenue_1,revenue_2,account_1,account_2,account,earn,bonus,getmyerson_1,getmyerson_2,getpost_2,lucky,finalpay,quiz1,quiz2,quiz3,quiz4,p_reserve_m_1,p_reserve_m_2,p_value_1,p_value_1_1,p_value_1_2,p_value_1_3,p_value_2,p_value_2_1,p_value_2_2,p_value_1_max,p_value_2_max,p_reserve_p_2,p_upfront_2,p_random_m_1,p_random_m_2,p_reserve_2,p_profit_1,p_profit_2,p_profit,p_get_1,p_get_2,p_revenue,p_revenue_1,p_revenue_2,p_getmyerson_1,p_getmyerson_2,p_getpost_2,p_bid_1,p_enter_2,p_bid_2,bid_1,enter_2,bid_2,lottery1,lottery2,lottery3,lottery4,lottery5,lottery6,lottery7,lottery8,lottery9,lottery10,survey1,survey2,survey3,survey4,survey5,survey6,surveyid,id_in_subsession,round_number,date,treatment,survey3grad
2,0rfgcynx,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:39:52.831992,1,57.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,2,57.0,2.0,2.0,2.0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,4.0,4.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,7.0,1.0,1.0,5.0,0.0,5.0,52.0,52.0,57.0,5.7,5.0,1.0,1.0,1.0,6,15.7,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,0,0,6.0,0,1,4.0,12.0,2.0,3.0,0.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,1.0,3.0,1.0,10.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,7.0,4.0,playing to gain,playing to not lose points,2,1,1,0927,2,0.0
3,ir2uxuwq,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:40:11.922289,1,60.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,3,60.0,2.0,2.0,2.0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,4.0,2.0,2.0,50.0,50.0,60.0,6.0,10.0,1.0,1.0,1.0,1,16.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,1,0,6.0,0,1,4.0,12.0,2.0,3.0,1.0,1.0,4.0,0.0,2.0,2.0,0.0,1.0,7.0,0.0,7.0,0.0,1.0,1.0,3.0,1.0,6.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,10.0,,,,3,1,1,0927,2,1.0
4,kl2605m9,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:40:16.221486,1,58.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,4,58.0,2.0,2.0,2.0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,4.0,2.0,2.0,50.0,50.0,58.0,5.8,8.0,1.0,1.0,1.0,7,15.8,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0,1,0,6.0,0,1,8.0,12.0,1.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,,4.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,,2.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,3.4,By using the data given,By looking at what option seemed the best and I would get the most out of,4,1,1,0927,2,0.0
5,agg5y5xe,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:40:24.607244,1,66.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,5,66.0,2.0,2.0,2.0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,4.0,4.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,16.0,1.0,0.0,5.0,2.0,3.0,50.0,50.0,66.0,6.6,16.0,1.0,0.0,1.0,3,16.6,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,0,0,6.0,0,1,4.0,12.0,2.0,3.0,1.0,1.0,4.0,0.0,2.0,2.0,0.0,1.0,7.0,0.0,7.0,0.0,1.0,1.0,3.0,1.0,6.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,5.0,,,,5,1,1,0927,2,1.0
6,i823pi4u,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:40:31.434126,1,68.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,6,68.0,2.0,2.0,2.0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,4.0,4.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,18.0,1.0,1.0,4.0,0.0,4.0,52.0,52.0,68.0,6.8,16.0,1.0,1.0,1.0,3,16.8,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,0,1,4.0,1,0,4.0,8.0,2.0,3.0,0.0,1.0,4.0,2.0,0.0,2.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,1.0,3.0,1.0,6.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,3.25,I aimed to mostly make lower guesses for my bid in order to try to win the item for free based on my true value of the item.,"In the second period I took a gamble and decided to pay the membership fee since I thought I had a better chance of winning/breaking even than I did for losing, and again I tried to keep my bid low to avoid bidding higher than the secret price.",6,1,1,0927,2,0.0
7,5om9t5li,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:40:37.475260,1,66.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,7,66.0,2.0,2.0,2.0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,4.0,4.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,16.0,1.0,1.0,7.0,2.0,5.0,50.0,50.0,66.0,6.6,16.0,1.0,1.0,1.0,3,16.6,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,0,0,4.0,1,0,4.0,8.0,2.0,3.0,0.0,1.0,4.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,,,,7,1,1,0927,2,0.0
8,tzmizb1j,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:40:42.482620,1,68.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,8,68.0,2.0,2.0,2.0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,4.0,4.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,18.0,1.0,1.0,5.0,0.0,5.0,52.0,52.0,68.0,6.8,16.0,1.0,1.0,1.0,1,16.8,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,0,0,6.0,0,1,4.0,12.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,2.0,1.0,8.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,3.67,I wish for a free item with a average bet. ,"I wish to have the item with higher bit. However, I don't wish to risk my profit.",8,1,1,0927,2,0.0
9,iuypnrsi,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:40:47.845830,1,62.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,9,62.0,2.0,2.0,2.0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,4.0,4.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,12.0,1.0,1.0,2.0,0.0,2.0,52.0,52.0,62.0,6.2,10.0,0.0,1.0,0.0,3,16.2,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,0,0,4.0,1,0,4.0,8.0,3.0,2.0,0.0,1.0,4.0,2.0,0.0,2.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,2.0,1.0,6.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,27.0,9.0,,,,9,1,1,0927,2,1.0
10,4m29aey4,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:40:55.026578,1,60.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,10,60.0,2.0,2.0,2.0,1,0,0,0,0,0,4.0,0,1,0,0,0,0,4.0,8.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,52.0,52.0,60.0,6.0,8.0,1.0,0.0,0.0,9,16.0,0.0,0.0,1.0,0.0,4.0,4.0,6.0,0,1,1,4.0,1,0,12.0,8.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,4.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,4.0,I didn't want to take any big risks so I just lowballed my offers and refused to take the membership,"I looked at the risk and just divided it evenly, first half I chose option A and second half I chose option B",10,1,1,0927,2,1.0
11,3dszop05,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:41:10.344812,1,58.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,11,58.0,2.0,2.0,2.0,1,0,0,0,0,0,4.0,0,1,0,0,0,0,4.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,0.0,50.0,50.0,58.0,5.8,8.0,1.0,0.0,0.0,8,15.8,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,0,0,4.0,1,0,4.0,8.0,3.0,2.0,0.0,0.0,3.0,2.0,-1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,2.0,1.0,4.0,2.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,3.5,"i read the instructions carefully. i think the second period isn't worth losing the points - i had to pay membership fee and could only get the item by bidding higher than the price set by the seller. from the practice session, i noticed that there's a sentence which if i may paraphrase mean that people usually lose some money in the second round. power of suggestion? maybe. honestly, i haven't been feeling lucky so i'd rather not take my chances. so i tried not to lose money in the first period and just left it as is.",i didn't - i stopped at the first period.,11,1,1,0927,2,0.0
12,qhvn445o,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:41:20.228503,1,57.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,12,57.0,2.0,2.0,2.0,1,0,0,0,0,0,4.0,0,1,0,0,0,0,4.0,8.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,52.0,52.0,57.0,5.7,5.0,1.0,0.0,0.0,7,15.7,0.0,0.0,1.0,0.0,4.0,4.0,6.0,0,0,1,6.0,0,1,12.0,12.0,0.0,5.0,0.0,0.0,0.0,6.0,1.0,7.0,1.0,1.0,5.0,0.0,5.0,1.0,1.0,1.0,7.0,1.0,7.0,4.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,6.0,,,,12,1,1,0927,2,0.0
13,gdody5cg,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:41:28.353842,1,60.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,13,60.0,2.0,2.0,2.0,1,0,0,0,0,0,4.0,0,1,0,0,0,0,4.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,10.0,1.0,1.0,4.0,2.0,2.0,50.0,52.0,60.0,6.0,8.0,1.0,1.0,1.0,6,16.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,0,1,4.0,1,0,4.0,8.0,1.0,4.0,1.0,0.0,1.0,-2.0,-1.0,-3.0,1.0,1.0,9.0,4.0,5.0,1.0,1.0,1.0,4.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,3.4,,,13,1,1,0927,2,0.0
14,j9mhpujs,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:41:38.193993,1,62.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,14,62.0,2.0,2.0,2.0,1,0,0,0,0,0,4.0,0,1,0,0,0,0,4.0,8.0,0.0,3.0,0.0,1.0,2.0,2.0,2.0,12.0,1.0,1.0,5.0,0.0,5.0,52.0,54.0,62.0,6.2,8.0,1.0,1.0,1.0,7,16.2,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0,1,1,6.0,0,1,8.0,12.0,0.0,5.0,0.0,1.0,4.0,4.0,2.0,6.0,1.0,1.0,9.0,0.0,9.0,1.0,1.0,1.0,5.0,1.0,8.0,3.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,2.0,3.05,"I attempted to bid high enough to outbid competitors, but not extremely high.",I decided to maximize my chance of getting the bid by bidding the maximum I could.,14,1,1,0927,2,0.0
15,lbon7xv9,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:41:49.246723,1,59.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,15,59.0,2.0,2.0,4.0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,8.0,4.0,0.0,3.0,1.0,0.0,0.0,2.0,-1.0,9.0,1.0,1.0,5.0,2.0,3.0,52.0,51.0,59.0,5.9,8.0,1.0,1.0,1.0,6,15.9,0.0,0.0,1.0,0.0,4.0,4.0,6.0,1,0,1,4.0,1,0,12.0,8.0,0.0,5.0,1.0,1.0,4.0,2.0,0.0,2.0,1.0,1.0,13.0,4.0,9.0,1.0,1.0,1.0,10.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,20.0,3.0,,,,15,1,1,0927,2,0.0
16,b7w65mfk,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:41:57.114947,1,57.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,16,57.0,2.0,2.0,4.0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,8.0,4.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,7.0,1.0,1.0,7.0,2.0,5.0,52.0,52.0,57.0,5.7,5.0,1.0,1.0,1.0,10,15.7,0.0,0.0,1.0,0.0,4.0,4.0,6.0,0,1,1,4.0,1,0,12.0,8.0,0.0,5.0,1.0,0.0,0.0,2.0,-1.0,1.0,1.0,1.0,9.0,4.0,5.0,1.0,0.0,1.0,8.0,1.0,3.0,6.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,10.0,3.12,I would always bid higher that the value of the item ,"Bid higher than the value of the item, but lower than the membership fee. ",16,1,1,0927,2,0.0
17,umnp1wr1,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:42:03.596979,1,59.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,17,59.0,2.0,2.0,4.0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,8.0,4.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,54.0,54.0,59.0,5.9,5.0,1.0,0.0,0.0,7,15.9,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,0,0,6.0,0,1,4.0,12.0,3.0,2.0,0.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,2.0,1.0,6.0,4.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,10.0,,,,17,1,1,0927,2,0.0
18,q35jl8r4,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:42:10.247824,1,56.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,18,56.0,2.0,2.0,4.0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,8.0,4.0,0.0,3.0,1.0,0.0,0.0,2.0,-1.0,6.0,1.0,1.0,5.0,2.0,3.0,52.0,51.0,56.0,5.6,5.0,1.0,1.0,1.0,9,15.6,0.0,0.0,1.0,0.0,4.0,4.0,6.0,0,1,1,6.0,0,1,12.0,12.0,0.0,5.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,13.0,4.0,9.0,1.0,1.0,1.0,6.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,7.0,4.0,By weighing the risks versus the rewards to the best of my ability,Seeing if I was able to play the game in a more optimized way.,18,1,1,0927,2,0.0
19,8a6kde8e,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 16:42:18.882368,1,71.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,19,71.0,2.0,2.0,8.0,0,0,1,0,0,0,2.0,1,0,0,0,0,0,16.0,4.0,0.0,3.0,1.0,0.0,0.0,6.0,-1.0,21.0,1.0,1.0,5.0,2.0,3.0,56.0,55.0,71.0,7.1,16.0,1.0,1.0,1.0,2,17.1,0.0,0.0,1.0,0.0,4.0,4.0,6.0,0,0,1,6.0,0,1,12.0,12.0,1.0,4.0,0.0,0.0,1.0,6.0,1.0,7.0,1.0,1.0,5.0,0.0,5.0,1.0,1.0,1.0,4.0,1.0,4.0,6.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,18.0,9.0,,,,19,1,1,0927,2,0.0
20,32md95cx,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 17:46:41.689511,1,61.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,20,61.0,2.0,2.0,8.0,0,0,1,0,0,0,2.0,1,0,0,0,0,0,16.0,4.0,0.0,3.0,1.0,1.0,2.0,6.0,0.0,11.0,1.0,1.0,7.0,2.0,5.0,56.0,56.0,61.0,6.1,5.0,1.0,1.0,1.0,10,16.1,0.0,0.0,1.0,0.0,4.0,4.0,4.0,1,1,0,4.0,1,0,8.0,8.0,1.0,4.0,0.0,0.0,1.0,4.0,-1.0,3.0,1.0,1.0,5.0,0.0,5.0,1.0,1.0,1.0,4.0,1.0,5.0,9.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,22.0,5.0,,,,20,1,1,0927,2,1.0
21,89qk5o9q,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 17:46:47.609484,1,68.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,21,68.0,2.0,2.0,8.0,0,0,1,0,0,0,4.0,0,1,0,0,0,0,16.0,8.0,0.0,3.0,0.0,1.0,2.0,8.0,2.0,18.0,1.0,1.0,5.0,0.0,5.0,58.0,60.0,68.0,6.8,8.0,1.0,1.0,1.0,10,16.8,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,0,0,4.0,1,0,4.0,8.0,3.0,2.0,0.0,1.0,4.0,2.0,0.0,2.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,2.0,1.0,4.0,8.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,24.0,5.0,,,,21,1,1,0927,2,1.0
22,0120r7qx,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 17:47:00.191594,1,74.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,22,74.0,2.0,2.0,8.0,0,0,1,0,0,0,4.0,0,1,0,0,0,0,16.0,8.0,0.0,3.0,1.0,1.0,2.0,6.0,2.0,24.0,1.0,1.0,7.0,2.0,5.0,56.0,58.0,74.0,7.4,16.0,1.0,1.0,1.0,4,17.4,0.0,0.0,1.0,0.0,4.0,4.0,6.0,1,0,1,6.0,0,1,12.0,12.0,0.0,5.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,13.0,4.0,9.0,1.0,1.0,1.0,9.0,1.0,6.0,7.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,25.0,5.0,,,,22,1,1,0927,2,1.0
23,dkpgm769,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-09-27 17:47:17.531505,1,86.0,gxarmrj0,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,23,86.0,2.0,2.0,32.0,0,0,0,0,1,0,2.0,1,0,0,0,0,0,64.0,4.0,0.0,3.0,0.0,0.0,0.0,32.0,-1.0,36.0,1.0,1.0,3.0,0.0,3.0,82.0,81.0,86.0,8.6,5.0,1.0,1.0,1.0,9,18.6,0.0,0.0,1.0,0.0,4.0,4.0,6.0,0,0,1,4.0,1,0,12.0,8.0,0.0,5.0,0.0,0.0,0.0,6.0,-1.0,5.0,1.0,1.0,5.0,0.0,5.0,1.0,1.0,1.0,8.0,1.0,6.0,40.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,3.25,I chose a number higher than my true value,I chose a number higher than my true value,23,1,1,0927,2,0.0
1,8ve371jv,0,25,24,Static_mechanism_better_2,Results,2021-09-26 19:59:33.144533,1,55.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,1,55.0,2.0,2.0,2.0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,4.0,4.0,,,,,,0.0,0.0,5.0,1.0,1.0,4.0,2.0,2.0,50.0,50.0,55.0,5.5,5.0,,,,8,15.5,0.0,0.0,,,4.0,4.0,6.0,0,1,1,4.0,1,0,12.0,8.0,,,,,,2.0,0.0,2.0,1.0,1.0,8.0,4.0,4.0,,,,7.0,,7.0,2.0,,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,1.0,3.2,Playing it safe,based off the first period,26,1,1,0927,4,0.0
2,sqs43xth,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:00:04.548150,1,66.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,2,66.0,2.0,2.0,2.0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,4.0,4.0,,,,,,0.0,0.0,16.0,1.0,1.0,4.0,2.0,2.0,50.0,50.0,66.0,6.6,16.0,,,,2,16.6,0.0,0.0,,,4.0,4.0,2.0,1,0,0,4.0,1,0,4.0,8.0,,,,,,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,,,,2.0,,5.0,3.0,,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,3.8,bid at my true value,higher expected  return,1,1,1,0927,4,0.0
3,lavfyvpq,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:00:16.297844,1,66.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,3,66.0,2.0,2.0,2.0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,4.0,4.0,,,,,,0.0,0.0,16.0,1.0,1.0,4.0,2.0,2.0,50.0,50.0,66.0,6.6,16.0,,,,1,16.6,0.0,0.0,,,4.0,4.0,6.0,0,0,1,4.0,1,0,12.0,8.0,,,,,,2.0,0.0,2.0,1.0,0.0,4.0,4.0,0.0,,,,6.0,,2.0,4.0,,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,5.0,3.5,higher number to get the bid,higher number to get the bid,2,1,1,0927,4,1.0
4,wfkdtc9o,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:00:23.750743,1,55.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,4,55.0,2.0,2.0,2.0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,4.0,4.0,,,,,,0.0,0.0,5.0,1.0,1.0,4.0,2.0,2.0,50.0,50.0,55.0,5.5,5.0,,,,7,15.5,0.0,0.0,,,4.0,4.0,6.0,0,0,1,4.0,1,0,12.0,8.0,,,,,,2.0,0.0,2.0,1.0,1.0,8.0,4.0,4.0,,,,10.0,,8.0,3.0,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,27.0,8.0,4.0,random,random,3,1,1,0927,4,1.0
5,96kprs2q,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:00:31.609881,1,58.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,5,58.0,2.0,2.0,2.0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,4.0,4.0,,,,,,0.0,0.0,8.0,1.0,1.0,4.0,2.0,2.0,50.0,50.0,58.0,5.8,8.0,,,,6,15.8,0.0,0.0,,,4.0,4.0,2.0,1,1,0,6.0,0,1,4.0,12.0,,,,,,-2.0,2.0,0.0,1.0,1.0,8.0,4.0,4.0,,,,4.0,,12.0,3.0,,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25.0,5.0,3.89,with value of the buyer and bidding value,with the valueof buyer,4,1,1,0927,4,1.0
6,3j3zodlb,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:00:40.687792,1,68.0,q44yc571,0,0.1,Static_mechanism_better_2,0.0,6,68.0,2.0,2.0,2.0,1,0,0,0,0,0,4.0,0,1,0,0,0,0,4.0,8.0,,,,,,0.0,2.0,18.0,1.0,1.0,4.0,2.0,2.0,50.0,52.0,68.0,6.8,16.0,,,,1,16.8,0.0,0.0,,,4.0,4.0,6.0,0,0,1,6.0,0,1,12.0,12.0,,,,,,2.0,2.0,4.0,1.0,1.0,8.0,4.0,4.0,,,,4.0,,4.0,2.0,,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,2.7,"With the first game, I was still trying to figure out how to play, however, I worked to make safe bets.","After the first round and seeing that I wasn't really going to win or lose that much money because winning 1 point means winning ten cents, having 52 points, I figured 5 points or 8 points would only really get me to around another dollar. There, I didn't have much to lose. Not having much to lose, I only focused on what bids have the highest chance of making me money rather than focusing on what I would lose, which I didn't think could be anything for this game.",5,1,1,0927,4,0.0
