id_in_session,code,_is_bot,_index_in_pages,_max_page_index,_current_app_name,_current_page_name,time_started_utc,visited,participant_code,session_code,is_demo,real_world_currency_per_point,name,participation_fee,id_in_group,payoff,reserve_m_1,reserve_m_2,value_1,value_1_1,value_1_2,value_1_3,value_1_4,value_1_5,value_1_6,value_2,value_2_1,value_2_2,value_2_3,value_2_4,value_2_5,value_2_6,value_1_max,value_2_max,reserve_p_2,upfront_2,random_m_1,random_m_2,reserve_2,profit_1,profit_2,profit,get_1,get_2,revenue,revenue_1,revenue_2,account_1,account_2,account,earn,bonus,getmyerson_1,getmyerson_2,getpost_2,lucky,finalpay,quiz1,quiz2,quiz3,quiz4,p_reserve_m_1,p_reserve_m_2,p_value_1,p_value_1_1,p_value_1_2,p_value_1_3,p_value_2,p_value_2_1,p_value_2_2,p_value_1_max,p_value_2_max,p_reserve_p_2,p_upfront_2,p_random_m_1,p_random_m_2,p_reserve_2,p_profit_1,p_profit_2,p_profit,p_get_1,p_get_2,p_revenue,p_revenue_1,p_revenue_2,p_getmyerson_1,p_getmyerson_2,p_getpost_2,p_bid_1,p_enter_2,p_bid_2,bid_1,enter_2,bid_2,lottery1,lottery2,lottery3,lottery4,lottery5,lottery6,lottery7,lottery8,lottery9,lottery10,survey1,survey2,survey3,survey4,survey5,survey6,surveyid,id_in_subsession,round_number,date,treatment,survey3grad,t,revenue_upfront,revenue_post,revenue_myerson,revenue_2_n,revenue_n,get_2_t,revenue_1_theory,upfront_theory,revenue_post_theory,revenue_2_theory,revenue_theory,revenue_post_t,revenue_2_enter,revenue_enter,revenue_n_t,revenue_min,revenue_min1,revenue_min2,diffbv_1,diffbv_2,overp1,overp2,diffbvp_1,diffbvp_2,over1,over2,diff1,diff2,diff_ave,profit_n,nonclair,risk,risks,theory_r1,theory_r2,theory_r,med1,lqt1,uqt1,iqr1,mean1,ls1,us1,outliers1,med,lqt,uqt,iqr,ls,us,mean,std,std1,std2,rev_1,std1t1,std2t1,rev_2,rev_t,rev_enter_t,rev_m,rev_m1,rev_m2,outliers,fpay,scenario,static
12,lypz6u9f,0,25,24,Static_mechanism_worse_1,Results,2021-09-26 17:45:12.025036,1,90,t8zrstny,0,.1,Static_mechanism_worse_1,0,12,90,2,2,2,1,0,0,0,0,0,32,0,0,0,0,1,0,4,64,,0,0,0,,0,30,40,1,1,4,2,2,50,80,90,9,10,,,,5,19,0,0,,,4,4,6,0,0,1,4,1,0,12,8,,,,,,2,0,2,1,1,8,4,4,,,,7,,5,4,,30,1,1,1,1,1,0,0,0,0,0,0,19,9,3.8099999,"The decision I made in the first period was based on me estimating in my head the chances of the unknown value falling into a specific range, then attempting to pick a number in the range that I thought would maximize my chances of profit.","The same as the first; mental math and the estimation of values. The accuracy of this method can vary wildly, though.",26,1,1,926,3,0,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,2,-2,1,0,2,.9375,1,0,2,.9375,1.46875,30,0,5,5,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,20,Scenario A,1
7,ufradipi,0,25,24,Static_mechanism_worse_1,Results,2021-09-13 19:14:33.760428,1,57,z3juhl9y,0,.1,Static_mechanism_worse_1,0,7,57,2,2,4,0,1,0,0,0,0,2,1,0,0,0,0,0,8,4,,0,0,0,,2,0,7,1,0,2,2,0,52,52,57,5.6999998,5,,,,7,16,0,0,,,4,4,6,0,0,1,6,0,1,12,12,,,,,,2,2,4,1,1,8,4,4,,,,5,,5,3,,1,1,1,0,0,0,0,0,0,0,0,1,20,10,3.96,I chose a number slightly lower than my value of the item.,I chose a number slightly lower than my value of the item.,7,1,1,913,3,,2,,,,0,2,0,0,0,,,,,,2,4,0,2.8,3,-1,-1,0,0,.75,.5,0,0,.75,.5,.625,2,0,2,2,2,2,4,4,4,4,0,3.84375,4,2,2,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,2,17,Scenario A,1
17,2privzfm,0,25,24,Static_mechanism_worse_1,Results,2021-09-13 19:16:56.218131,1,68,z3juhl9y,0,.1,Static_mechanism_worse_1,0,17,68,2,2,2,1,0,0,0,0,0,4,0,1,0,0,0,0,4,8,,0,0,0,,0,2,18,1,1,4,2,2,50,52,68,6.8000002,16,,,,2,17,0,0,,,4,4,4,0,1,0,6,0,1,8,12,,,,,,0,2,2,0,1,4,0,4,,,,3,,7,3,,6,1,1,1,0,0,1,0,0,0,0,1,21,5,3.5,"I like to risk getting the maximum profit possible. Since this experiment is low stakes, and calculating the worst possible payment per the time spent in this experiment, I figured its still worth the risk. The worst case scenario for me was still a good use of my time.","I was willing again to be a little riskier with my decision making. As stated in the previous section, it was worth choosing riskier options.",17,1,1,913,3,,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,1,2,1,1,1.5,1.5,1,1,1.5,1.5,1.5,2,0,3,4,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,18,Scenario A,1
3,lcgs4dzs,0,25,24,Static_mechanism_worse_1,Results,2021-09-26 16:46:55.367048,1,59,t8zrstny,0,.1,Static_mechanism_worse_1,0,3,59,2,2,4,0,1,0,0,0,0,4,0,1,0,0,0,0,8,8,,0,0,0,,2,2,9,1,1,4,2,2,52,54,59,5.9000001,5,,,,6,15.9,0,0,,,4,4,4,0,1,0,6,0,1,8,12,,,,,,0,2,2,1,1,8,4,4,,,,5,,8,6,,3,1,1,0,0,0,1,1,1,0,0,1,21,7,3.97,"I wasn't sure I completely understood what was expected, but I put higher numbers to always get the item.",I randomly chose 5 options from both sides.,19,1,1,926,3,0,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,2,-1,1,0,1.5,.75,1,0,1.5,.75,1.125,4,0,2,5,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,16,Scenario A,1
24,acopaeim,0,25,24,Static_mechanism_worse_1,Results,2021-09-13 19:18:41.015284,1,68,z3juhl9y,0,.1,Static_mechanism_worse_1,0,24,68,2,2,4,0,1,0,0,0,0,2,1,0,0,0,0,0,8,4,,0,0,0,,2,0,18,1,1,4,2,2,52,52,68,6.8000002,16,,,,1,17,0,0,,,4,4,2,1,0,0,4,1,0,4,8,,,,,,0,0,0,0,0,0,0,0,,,,3,,3,6,,4,1,0,1,1,0,0,0,0,0,0,0,28,10,3,By choosing the higher points.,By choosing the higher probability with the most points.,24,1,1,913,3,,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,2,2,1,1,1.5,2,1,1,1.5,2,1.75,2,0,1,3,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,18,Scenario A,1
10,clgnjhh3,0,25,24,Static_mechanism_worse_1,Results,2021-10-10 18:02:55.780241,1,60,rdu5yqbr,0,.1,Static_mechanism_worse_1,0,10,60,2,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,8,4,,0,0,0,,2,0,10,1,1,4,2,2,52,52,60,6,8,,,,6,16,0,0,,,4,4,4,1,1,0,6,0,1,8,12,,,,,,0,2,2,0,1,4,0,4,,,,2,,6,2,,2,1,1,1,1,1,1,0,0,0,0,0,21,9,3.72,"I did not want to go over the secret price that was given to me. Depending on the chances I either bid the same price or below, but never above. ","For total net profit option A was better, but option B had a higher chance of a bigger reward, because of this I picked option A until option B became too tempting for me to resist, for me this means a 70% chance and above of getting the 16 points.",19,1,1,1010,3,0,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,-2,0,0,0,.5,1,0,0,.5,1,.75,2,0,6,6,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,17,Scenario A,1
8,qaqlmvgh,0,25,24,Static_mechanism_worse_1,Results,2021-10-10 18:02:25.421609,1,72,rdu5yqbr,0,.1,Static_mechanism_worse_1,0,8,72,2,2,2,0,0,0,0,0,0,16,0,0,0,0,0,0,4,32,,0,0,0,,0,14,22,1,1,4,2,2,50,64,72,7.1999998,8,,,,8,17.200001,0,0,,,4,4,6,1,0,1,4,1,0,12,8,,,,,,2,0,2,1,1,8,4,4,,,,6,,8,3,,32,1,1,1,1,1,1,1,1,1,1,1,34,5,3.6400001,By looking for the largest amount with profit,Randomly,17,1,1,1010,3,0,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,1,16,1,1,1.5,2,1,1,1.5,2,1.75,14,0,0,10,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,18,Scenario A,1
3,tkxj87it,0,25,24,Static_mechanism_worse_1,Results,2021-10-10 18:01:16.954474,1,60,rdu5yqbr,0,.1,Static_mechanism_worse_1,0,3,60,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,,0,0,0,,0,0,10,1,1,4,2,2,50,50,60,6,10,,,,1,16,0,0,,,4,4,6,0,0,1,4,1,0,12,8,,,,,,0,0,0,0,1,4,0,4,,,,3,,5,4,,3,0,0,1,1,1,0,1,0,0,1,0,18,9,3,gut feeling ,gut feeling ,12,1,1,1010,3,0,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,2,1,1,1,2,1.5,1,1,2,1.5,1.75,0,0,3,5,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,17,Scenario A,1
6,ixrs4zpf,0,25,24,Static_mechanism_worse_1,Results,2021-09-13 19:14:24.237874,1,87,z3juhl9y,0,.1,Static_mechanism_worse_1,0,6,87,2,2,4,0,1,0,0,0,0,32,0,0,0,0,1,0,8,64,,0,0,0,,2,30,37,1,1,4,2,2,52,82,87,8.6999998,5,,,,8,19,0,0,,,4,4,4,0,1,0,6,1,1,8,12,,,,,,0,2,2,1,1,8,4,4,,,,6,,6,8,,64,1,1,1,1,0,0,0,1,1,0,1,36,10,3.5,I bid as high as possible,I bid as high as possible,6,1,1,913,3,,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,4,32,1,1,2,2,1,1,2,2,2,32,0,4,6,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,20,Scenario A,1
10,xkbqv4u2,0,25,24,Static_mechanism_worse_1,Results,2021-09-14 17:49:20.928916,1,55,euvcknah,0,.1,Static_mechanism_worse_1,0,10,55,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,,0,0,0,,0,0,5,1,1,4,2,2,50,50,55,5.5,5,,,,8,15.5,0,0,,,4,4,6,0,0,1,4,1,1,12,8,,,,,,2,0,2,1,1,8,4,4,,,,8,,5,4,,2,1,0,0,0,0,1,1,0,0,1,0,22,5,,,,10,1,1,914,3,,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,2,0,1,0,2,1,1,0,2,1,1.5,0,0,1,4,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,16,Scenario A,1
3,s82myxqp,0,25,24,Static_mechanism_worse_1,Results,2021-09-13 19:13:39.964377,1,64,z3juhl9y,0,.1,Static_mechanism_worse_1,0,3,64,2,2,2,1,0,0,0,0,0,8,0,0,1,0,0,0,4,16,,0,0,0,,0,6,14,0,1,2,0,2,50,56,64,6.4000001,8,,,,7,16,0,0,,,4,4,2,1,0,0,4,1,1,4,8,,,,,,0,0,0,0,1,4,0,4,,,,2,,4,0,,8,1,1,1,1,1,0,0,0,0,0,0,20,9,3.2,The safest given the points i had and the chances i could afford it,most profitable options ,3,1,1,913,3,,2,,,,2,2,0,0,0,,,,,,2,4,0,2.8,3,-2,0,0,0,0,1,0,0,0,1,.5,6,0,5,5,2,2,4,4,4,4,0,3.84375,4,2,2,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,2,17,Scenario A,1
16,t0p553t1,0,25,24,Static_mechanism_worse_1,Results,2021-09-14 17:50:16.676190,1,55,euvcknah,0,.1,Static_mechanism_worse_1,0,16,55,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,,0,0,0,,0,0,5,1,1,4,2,2,50,50,55,5.5,5,,,,9,15.5,0,0,,,4,4,2,1,0,0,4,1,0,4,8,,,,,,0,0,0,0,1,4,0,4,,,,3,,8,4,,2,1,1,1,1,0,1,1,0,1,1,0,21,8,3.7,Based off highest percentage in chart.,Based off highest percentage in chart.,16,1,1,914,3,,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,2,0,1,0,2,1,1,0,2,1,1.5,0,0,4,8,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,16,Scenario A,1
14,exw6ml00,0,25,24,Static_mechanism_worse_1,Results,2021-09-13 19:16:10.754369,1,66,z3juhl9y,0,.1,Static_mechanism_worse_1,0,14,66,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,,0,0,0,,0,0,16,1,1,4,2,2,50,50,66,6.5999999,16,,,,1,17,0,0,,,4,4,2,1,0,0,4,1,0,4,8,,,,,,0,0,0,0,1,4,0,4,,,,3,,6,3,,3,1,1,1,1,0,0,0,0,0,0,1,24,10,3.3199999,"I chose the highest number, the one with only 5% because I figured if everyone else went lower, I'd be in the top percentile. ","When the odds were no longer 50/50 for the higher pay out, Option A became the safer bet.",14,1,1,913,3,,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,1,1,1,1,1.5,1.5,1,1,1.5,1.5,1.5,0,0,4,4,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,18,Scenario A,1
9,zqkywrki,0,25,24,Static_mechanism_worse_1,Results,2021-09-14 17:49:13.836985,1,62,euvcknah,0,.1,Static_mechanism_worse_1,0,9,62,2,2,2,1,0,0,0,0,0,4,0,1,0,0,0,0,4,8,,0,0,0,,0,2,12,1,1,4,2,2,50,52,62,6.1999998,10,,,,1,16.200001,0,0,,,4,4,4,0,1,0,4,1,1,8,8,,,,,,0,0,0,1,1,8,4,4,,,,7,,6,3,,6,0,1,0,0,1,1,0,0,1,0,0,21,8,3.0999999,I kept in mind that even if my  number higher i would still get the item,Randomly choose,9,1,1,914,3,,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,1,2,1,1,1.5,1.5,1,1,1.5,1.5,1.5,2,0,1,4,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,17,Scenario A,1
11,63qt1nug,0,25,24,Static_mechanism_worse_1,Results,2021-09-26 17:44:35.254609,1,88,t8zrstny,0,.1,Static_mechanism_worse_1,0,11,88,2,2,2,1,0,0,0,0,0,32,0,0,0,0,1,0,4,64,,0,0,0,,0,30,38,1,1,4,2,2,50,80,88,8.8000002,8,,,,8,18.799999,0,0,,,4,4,6,0,1,1,4,1,0,12,8,,,,,,2,0,2,1,0,4,4,0,,,,4,,3,2,,26,1,1,1,1,1,1,0,0,0,0,1,22,5,3.3,I put my bid near the true value price.,I only went with option B when the chances to get 16 was 60% or higher,25,1,1,926,3,0,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,0,-6,0,0,1,.8125,0,0,1,.8125,.90625,30,0,6,6,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,19,Scenario A,1
12,hs97iud1,0,25,24,Static_mechanism_worse_1,Results,2021-09-13 19:15:42.059623,1,55,z3juhl9y,0,.1,Static_mechanism_worse_1,0,12,55,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,,0,0,0,,0,0,5,1,0,2,2,0,50,50,55,5.5,5,,,,8,16,0,0,,,4,4,6,0,0,1,6,0,1,12,12,,,,,,2,2,4,1,1,8,4,4,,,,5,,5,2,,1,1,1,1,1,0,0,0,0,1,0,1,22,2,2.97,My value of the item is what I stuck with.,"I choose lower of my value because I believed with the implementation of the higher bids, the secret would have raised above my value therefore I found it irrelevant to bid higher, but on the off chance it was lower I would have been rewarded.",12,1,1,913,3,,2,,,,0,2,0,0,0,,,,,,2,4,0,2.8,3,0,-1,0,0,1,.5,0,0,1,.5,.75,0,0,4,5,2,2,4,4,4,4,0,3.84375,4,2,2,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,2,17,Scenario A,1
16,kzacgs7r,0,25,24,Static_mechanism_worse_1,Results,2021-10-10 19:12:17.843784,1,90,rdu5yqbr,0,.1,Static_mechanism_worse_1,0,16,90,2,2,4,0,0,0,0,0,0,32,0,0,0,0,0,0,8,64,,0,0,0,,2,30,40,1,1,4,2,2,52,82,90,9,8,,,,10,19,0,0,,,4,4,6,0,0,1,6,0,1,12,12,,,,,,2,2,4,1,1,8,4,4,,,,8,,9,7,,53,0,0,0,1,1,1,1,1,1,1,1,29,9,3.5999999,I don't remember,I chose the higher odds/ equal odds towards the middle.,25,1,1,1010,3,0,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,3,21,1,1,1.75,1.65625,1,1,1.75,1.65625,1.703125,32,0,0,7,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,20,Scenario A,1
4,5ky5bsvz,0,25,24,Static_mechanism_worse_1,Results,2021-09-26 16:47:18.864890,1,64,t8zrstny,0,.1,Static_mechanism_worse_1,0,4,64,2,2,4,0,1,0,0,0,0,4,0,1,0,0,0,0,8,8,,0,0,0,,2,2,14,1,1,4,2,2,52,54,64,6.4000001,10,,,,1,16.4,0,0,,,4,4,6,1,0,1,4,1,0,12,8,,,,,,2,0,2,1,1,8,4,4,,,,8,,7,7,,5,1,1,1,1,1,0,0,0,0,0,0,21,7,3.6099999,I bid the highest number so I was most likely to get more points.,I bid the highest number so I was most likely to get more points.,20,1,1,926,3,0,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,3,1,1,1,1.75,1.25,1,1,1.75,1.25,1.5,4,0,5,5,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,17,Scenario A,1
10,bhs1p29v,0,25,24,Static_mechanism_worse_1,Results,2021-09-13 19:15:13.917280,1,64,z3juhl9y,0,.1,Static_mechanism_worse_1,0,10,64,2,2,4,0,1,0,0,0,0,4,0,1,0,0,0,0,8,8,,0,0,0,,2,2,14,1,1,4,2,2,52,54,64,6.4000001,10,,,,5,16,0,0,,,4,4,4,0,1,0,6,0,1,8,12,,,,,,0,2,2,1,1,8,4,4,,,,5,,12,6,,6,1,1,1,1,1,1,1,0,0,0,1,21,7,3.72,Probability,Probability,10,1,1,913,3,,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,2,2,1,1,1.5,1.5,1,1,1.5,1.5,1.5,4,0,7,7,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,17,Scenario A,1
8,mqskxljr,0,25,24,Static_mechanism_worse_1,Results,2021-09-13 19:14:47.569081,1,57,z3juhl9y,0,.1,Static_mechanism_worse_1,0,8,57,2,2,4,0,1,0,0,0,0,2,1,0,0,0,0,0,8,4,,0,0,0,,2,0,7,1,1,4,2,2,52,52,57,5.6999998,5,,,,10,16,0,0,,,4,4,2,1,0,0,4,1,0,4,8,,,,,,0,0,0,0,1,4,0,4,,,,2,,6,2,,2,1,1,1,1,0,0,0,1,0,0,0,20,8,3.3399999,I thought about the numbers and chose the most logical choice ,I thought about the statistical probability of each answer and guessed accordingly,8,1,1,913,3,,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,-2,0,0,0,.5,1,0,0,.5,1,.75,2,0,4,5,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,17,Scenario A,1
19,ptw8qa0a,0,25,24,Static_mechanism_worse_1,Results,2021-09-13 19:17:20.777496,1,57,z3juhl9y,0,.1,Static_mechanism_worse_1,0,19,57,2,2,4,0,1,0,0,0,0,2,1,0,0,0,0,0,8,4,,0,0,0,,2,0,7,1,0,2,2,0,52,52,57,5.6999998,5,,,,7,16,0,0,,,4,4,2,1,0,0,6,0,1,4,12,,,,,,0,2,2,0,1,4,0,4,,,,3,,9,3,,1,1,1,1,1,0,1,0,0,1,0,0,21,5,3.3,"i was thinking that if i chose i higher number, i would be able to get some extra points by only paying the secret price.",I was thinking that a big win or a big loss is too risky. I would much rather the points be closer together with different probabilities rather than a a giant point difference.,19,1,1,913,3,,2,,,,0,2,0,0,0,,,,,,2,4,0,2.8,3,-1,-1,0,0,.75,.5,0,0,.75,.5,.625,2,0,4,6,2,2,4,4,4,4,0,3.84375,4,2,2,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,2,17,Scenario A,1
12,nxca8e87,0,25,24,Static_mechanism_worse_1,Results,2021-09-14 17:49:39.486517,1,60,euvcknah,0,.1,Static_mechanism_worse_1,0,12,60,2,2,4,0,1,0,0,0,0,2,1,0,0,0,0,0,8,4,,0,0,0,,2,0,10,1,1,4,2,2,52,52,60,6,8,,,,7,16,0,0,,,4,4,6,0,0,1,4,1,0,12,8,,,,,,2,0,2,1,0,4,4,0,,,,8,,3,5,,3,0,0,0,1,1,1,1,1,1,1,0,21,2,3.5,Randomly,As the probability increased I choose the more profitable option,12,1,1,914,3,,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,1,1,1,1,1.25,1.5,1,1,1.25,1.5,1.375,2,0,0,7,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,17,Scenario A,1
1,x3z3vzhh,0,25,24,Static_mechanism_worse_1,Results,2021-10-10 18:00:51.283224,1,66,rdu5yqbr,0,.1,Static_mechanism_worse_1,0,1,66,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,,0,0,0,,0,0,16,1,1,4,2,2,50,50,66,6.5999999,16,,,,4,16.6,0,0,,,4,4,6,0,1,1,6,0,1,12,12,,,,,,2,2,4,1,1,8,4,4,,,,6,,5,3,,4,1,0,0,1,0,0,1,0,1,1,1,24,3,,,,10,1,1,1010,3,1,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,1,2,1,1,1.5,2,1,1,1.5,2,1.75,0,0,1,5,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,17,Scenario A,1
5,h0fgvzuv,0,25,24,Static_mechanism_worse_1,Results,2021-09-13 19:14:12.182699,1,68,z3juhl9y,0,.1,Static_mechanism_worse_1,0,5,68,2,2,4,0,1,0,0,0,0,8,0,0,1,0,0,0,8,16,,0,0,0,,2,6,18,1,1,4,2,2,52,58,68,6.8000002,10,,,,4,17,0,0,,,4,4,6,0,0,1,4,1,0,12,8,,,,,,2,0,2,1,1,8,4,4,,,,6,,4,4,,8,1,1,1,1,1,0,0,0,0,0,1,23,2,3.54,always tried used the true value,Accepted only 50% chance of higher to get 16,5,1,1,913,3,,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,0,0,0,0,1,1,0,0,1,1,1,8,0,5,5,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,18,Scenario A,1
1,hpy7uuhi,0,25,24,Static_mechanism_worse_1,Results,2021-09-14 17:47:53.966670,1,60,euvcknah,0,.1,Static_mechanism_worse_1,0,1,60,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,,0,0,0,,0,0,10,1,1,4,2,2,50,50,60,6,10,,,,5,16,0,0,,,4,4,6,0,0,1,6,0,1,12,12,,,,,,2,2,4,1,1,8,4,4,,,,6,,12,2,,2,1,1,1,1,1,1,1,0,0,0,0,20,2,3.05,I based my decisions by the value and not giving up more than what I had.,I based my decisions on the amount of points I would be risking.,1,1,1,914,3,,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,0,0,0,0,1,1,0,0,1,1,1,0,0,7,7,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,17,Scenario A,1
16,qvejvzdg,0,25,24,Static_mechanism_worse_1,Results,2021-09-13 19:16:43.558600,1,60,z3juhl9y,0,.1,Static_mechanism_worse_1,0,16,60,2,2,4,0,1,0,0,0,0,2,1,0,0,0,0,0,8,4,,0,0,0,,2,0,10,1,1,4,2,2,52,52,60,6,8,,,,7,16,0,0,,,4,4,2,1,0,0,6,1,1,4,12,,,,,,0,2,2,0,1,4,0,4,,,,1,,4,6,,3,1,1,1,1,1,0,0,0,0,0,0,20,9,2.8099999,I take a chance on my bid.,Same as the first period.,16,1,1,913,3,,2,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,2,1,1,1,1.5,1.5,1,1,1.5,1.5,1.5,2,0,5,5,2,2,4,4,4,4,0,3.84375,4,2,4,4,4,4,0,4,2,3.84375,.54097944,3.9113724,3.7761276,1.9375,2.0051224,1.8698776,1.90625,4,3.84375,0,2.8,3,4,17,Scenario A,1
